Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
dabe,Caplong,dabo,Appelles,{},{},"{('e', 'o'): 1}",,,,,,,,,,
dabe,Eynesse,dabe,La Roquille,{},{},{},,,,,,,,,,
dabe,La Roquille,daben,Vensac,{'n': 1},{},{},dabe,Eynesse,{},{},{},,,,,
daben,Les Lèves-et-Thoumeyragues,da,Riocaud,{},"{'b': 1, 'e': 1, 'n': 1}",{},daben,Ligueux,{},{},{},,,,,
daben,Ligueux,daben,Les Lèves-et-Thoumeyragues,{},{},{},daben,Pineuilh,{},{},{},,,,,
daben,Pineuilh,daben,Ligueux,{},{},{},,,,,,,,,,
da,Riocaud,daben,Les Lèves-et-Thoumeyragues,"{'b': 1, 'e': 1, 'n': 1}",{},{},daben,Saint-Avit-de-Soulège,"{'b': 1, 'e': 1, 'n': 1}",{},{},,,,,
daben,Saint-Avit-de-Soulège,da,Riocaud,{},"{'b': 1, 'e': 1, 'n': 1}",{},,,,,,,,,,
dabe,Saint-Avit-Saint-Nazaire,,,,,,,,,,,,,,,
dabè,Saint-Quentin-de-Caplong,dabe,Hourtin,{},{},"{('è', 'e'): 1}",,,,,,,,,,
dabo,Sainte-Foy-la-Grande-bis,dabe,Auros,{},{},"{('o', 'e'): 1}",dabo,Sainte-Foy-la-Grande-ter,{},{},{},,,,,
dabo,Sainte-Foy-la-Grande-ter,dabo,Moulis-en-Médoc-bis,{},{},{},dabo,Sainte-Foy-la-Grande-bis,{},{},{},,,,,
dabeun,Sainte-Foy-la-Grande,daben,Blasimon,{},{'u': 1},{},,,,,,,,,,
daben,Blasimon,dabeun,Sainte-Foy-la-Grande,{'u': 1},{},{},dabe,Castelviel,{},{'n': 1},{},,,,,
dabe,Castelviel,daben,Blasimon,{'n': 1},{},{},,,,,,,,,,
daben,Cleyrac,,,,,,,,,,,,,,,
dabe,Coirac,,,,,,,,,,,,,,,
dabën,Gornac,dabo,Moulis-en-Médoc,{},{'n': 1},"{('ë', 'o'): 1}",,,,,,,,,,
dabe,Mérignas,daouan,Saint-Sulpice-de-Pommiers,"{'o': 1, 'u': 1}",{},"{('b', 'a'): 1, ('e', 'n'): 1}",,,,,,,,,,
dabe,Mourens,daben,Ruch,{'n': 1},{},{},,,,,,,,,,
daben,Ruch,dabe,Mourens,{},{'n': 1},{},dabo,Saint-Brice,{},{'n': 1},"{('e', 'o'): 1}",,,,,
dabo,Saint-Brice,daben,Ruch,{'e': 1},{},"{('o', 'n'): 1}",,,,,,,,,,
daigun,Saint-Félix-de-Foncaude,,,,,,,,,,,,,,,
daouo,Saint-Léger-de-Vignague,daouan,Saint-Sulpice-de-Pommiers,{'a': 1},{},"{('o', 'n'): 1}",,,,,,,,,,
daouan,Saint-Sulpice-de-Pommiers,daouo,Saint-Léger-de-Vignague,{},{'n': 1},"{('a', 'o'): 1}",dabe,Mérignas,{},"{'a': 1, 'n': 1}","{('o', 'b'): 1, ('u', 'e'): 1}",daoua,Sauveterre-de-Guyenne-bis,{},{'n': 1},{}
daoua,Sauveterre-de-Guyenne-bis,daouan,Saint-Sulpice-de-Pommiers,{'n': 1},{},{},,,,,,,,,,
daouo,Sauveterre-de-Guyenne-ter,daouo,Arbis,{},{},{},,,,,,,,,,
daouo,Sauveterre-de-Guyenne,daouo,Escoussans,{},{},{},,,,,,,,,,
daouo,Arbis,daouo,Sauveterre-de-Guyenne-ter,{},{},{},daouo,Baigneaux,{},{},{},,,,,
daouo,Baigneaux,daouo,Arbis,{},{},{},,,,,,,,,,
daouo,Escoussans,daouo,Sauveterre-de-Guyenne,{},{},{},,,,,,,,,,
daouo,Faleyras,daouo,Frontenac,{},{},{},,,,,,,,,,
daouo,Frontenac,daouo,Romagne,{},{},{},daouo,Faleyras,{},{},{},,,,,
daous,Ladaux,daous,Lugasson,{},{},{},daou,Soulignac,{},{'s': 1},{},,,,,
daous,Lugasson,daous,Ladaux,{},{},{},daouo,Romagne,{},{},"{('s', 'o'): 1}",,,,,
daouo,Romagne,daouo,Frontenac,{},{},{},daous,Lugasson,{},{},"{('o', 's'): 1}",,,,,
daouo,Saint-Pierre-de-Bat,,,,,,,,,,,,,,,
daou,Soulignac,daous,Ladaux,{'s': 1},{},{},,,,,,,,,,
daouo,Targon-bis,,,,,,,,,,,,,,,
daouo,Targon,daouo,Cazalis,{},{},{},,,,,,,,,,
daouo,Cazalis,dabo,Sainte-Hélène,{},{'u': 1},"{('o', 'b'): 1}",daouo,Targon,{},{},{},,,,,
daouo,Lucmau,daouo,Gardegan,{},{},{},daoue,Gours,{},{},"{('o', 'e'): 1}",,,,,
dâoua,Noaillan,daouo,Préchac-bis,{},{},"{('â', 'a'): 1, ('a', 'o'): 1}",,,,,,,,,,
