Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
beücou,Saubrigues,bién,Izon,{},"{'o': 1, 'u': 1}","{('e', 'i'): 1, ('ü', 'é'): 1, ('c', 'n'): 1}",bien,Saubion,{'i': 1},"{'c': 1, 'o': 1, 'u': 1}","{('ü', 'n'): 1}",bien,Argelouse,{'i': 1},"{'c': 1, 'o': 1, 'u': 1}","{('ü', 'n'): 1}"
bien,Argelouse,bien,Landerrouet-sur-Ségur,{},{},{},beücou,Saubrigues,"{'e': 1, 'ü': 1}",{},"{('i', 'c'): 1, ('e', 'o'): 1, ('n', 'u'): 1}",,,,,
bien,Callen,bien,Luxey,{},{},{},bien,Monségur,{},{},{},,,,,
bien,Houaste,bien,Sore,{},{},{},,,,,,,,,,
bien,Luxey,bien,Sore,{},{},{},bien,Saint-Martin-de-Hinx,{},{},{},bien,Callen,{},{},{}
bien,Sore,bién,Saint-Julien-Beychevelle,{},{},"{('e', 'é'): 1}",bien,Luxey,{},{},{},bien,Houaste,{},{},{}
bien,Angresse,bien,Landerrouet-sur-Ségur,{},{},{},,,,,,,,,,
béngouc,Azur,bien,Magescq,{'i': 1},"{'g': 1, 'o': 1, 'u': 1, 'c': 1}","{('é', 'e'): 1}",,,,,,,,,,
bien,Magescq,béngouc,Azur,"{'é': 1, 'n': 1, 'g': 1}",{},"{('i', 'o'): 1, ('e', 'u'): 1, ('n', 'c'): 1}",bïen,Messanges-bis,{},{},"{('i', 'ï'): 1}",,,,,
bïen,Messanges-bis,bien,Magescq,{},{},"{('ï', 'i'): 1}",,,,,,,,,,
bién,Messanges,bién,Cissac-Médoc,{},{},{},bien,Saint-Geours-de-Maremne,{},{},"{('é', 'e'): 1}",bién,Moliets-et-Maa,{},{},{}
bién,Moliets-et-Maa,béts,Seignosse,{},{},"{('i', 'é'): 1, ('é', 't'): 1, ('n', 's'): 1}",bién,Audon,{},{},{},bién,Messanges,{},{},{}
