Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
en,Barthes,ende,Biaudos,"{'d': 1, 'e': 1}",{},{},en,Tarnos,{},{},{},én,Biarrotte,{},{},"{('e', 'é'): 1}"
én,Biarrotte,en,Barthes,{},{},"{('é', 'e'): 1}",én ta,Sault-de-Navailles,"{' ': 1, 't': 1, 'a': 1}",{},{},,,,,
ende,Biaudos,énta,Loupiac,{},{},"{('e', 'é'): 1, ('d', 't'): 1, ('e', 'a'): 1}",en,Barthes,{},"{'d': 1, 'e': 1}",{},,,,,
en,Ondres,ta,Malaussanne,{},{},"{('e', 't'): 1, ('n', 'a'): 1}",én ta,Arance,"{' ': 1, 't': 1, 'a': 1}",{},"{('e', 'é'): 1}",,,,,
én,Saint-André-de-Seignanx,ta,Mazerolles,{},{},"{('é', 't'): 1, ('n', 'a'): 1}",,,,,,,,,,
en,Saint-Barthélemy,én,Saint-Laurent-de-Gosse,{},{},"{('e', 'é'): 1}",énta,Biron,"{'t': 1, 'a': 1}",{},"{('e', 'é'): 1}",,,,,
én,Saint-Laurent-de-Gosse,en,Saint-Barthélemy,{},{},"{('é', 'e'): 1}",èndé,La Teste-de-Buch-ter,"{'d': 1, 'é': 1}",{},"{('é', 'è'): 1}",én,Saint-Martin-de-Seignanx-bis,{},{},{}
én,Saint-Martin-de-Seignanx-bis,énta,Lagor,"{'t': 1, 'a': 1}",{},{},én ta,Bésingrand,"{' ': 1, 't': 1, 'a': 1}",{},{},én,Saint-Laurent-de-Gosse,{},{},{}
én,Saint-Martin-de-Seignanx,en ta,Orthez,"{' ': 1, 't': 1, 'a': 1}",{},"{('é', 'e'): 1}",énta,Laà-Mondrans,"{'t': 1, 'a': 1}",{},{},,,,,
en,Tarnos,en,Barthes,{},{},{},éntah,Lacq,"{'t': 1, 'a': 1, 'h': 1}",{},"{('e', 'é'): 1}",,,,,
endé,Audignon,ento,Orthez-bis,{},{},"{('d', 't'): 1, ('é', 'o'): 1}",énta,Ramous,{},{},"{('e', 'é'): 1, ('d', 't'): 1, ('é', 'a'): 1}",,,,,
én,Aurice,èndé,La Teste-de-Buch-ter,"{'d': 1, 'é': 1}",{},"{('é', 'è'): 1}",én,Banos,{},{},{},entas,Maslacq,"{'t': 1, 'a': 1, 's': 1}",{},"{('é', 'e'): 1}"
én,Banos,én,Aurice,{},{},{},én,Cachon,{},{},{},,,,,
én,Cachon,enta,Mont,"{'t': 1, 'a': 1}",{},"{('é', 'e'): 1}",énta,Loubieng,"{'t': 1, 'a': 1}",{},{},én,Banos,{},{},{}
én,Cauna,,,,,,,,,,,,,,,
éndé,Coudures,enta,Sablar,{},{},"{('é', 'e'): 1, ('d', 't'): 1, ('é', 'a'): 1}",én,Dumes,{},"{'d': 1, 'é': 1}",{},eun,Eyres-Moncube,{'e': 1},"{'d': 1, 'é': 1}","{('é', 'u'): 1}"
én,Dumes,éndé,Coudures,"{'d': 1, 'é': 1}",{},{},enta,Ozenx,"{'t': 1, 'a': 1}",{},"{('é', 'e'): 1}",én ta,Noguères,"{' ': 1, 't': 1, 'a': 1}",{},{}
eun,Eyres-Moncube,éntas,Mourenx-et-Abidos,"{'é': 1, 'n': 1}",{},"{('e', 't'): 1, ('u', 'a'): 1, ('n', 's'): 1}",éndé,Coudures,{'é': 1},{},"{('e', 'n'): 1, ('u', 'd'): 1, ('n', 'é'): 1}",,,,,
én,Fargues,endé,Langon-bis,"{'d': 1, 'é': 1}",{},"{('é', 'e'): 1}",,,,,,,,,,
énta,Larrivière-Saint-Savin,ta,Langon,{},"{'é': 1, 'n': 1}",{},én,Montgaillard,{},"{'t': 1, 'a': 1}",{},éndé,Montaut,{},{},"{('t', 'd'): 1, ('a', 'é'): 1}"
