Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
pa,Saint-Étienne-de-Tulmont,pa,Cazals,{},{},{},pa,Féneyrols,{},{},{},,,,,
pa,Féneyrols,pa,Montricoux,{},{},{},pa,Saint-Étienne-de-Tulmont,{},{},{},,,,,
pa,Ginals,pah,Castagnède,{'h': 1},{},{},pas,Laguépie,{'s': 1},{},{},,,,,
pas,Laguépie,pa,Ginals,{},{'s': 1},{},,,,,,,,,,
pas,Saint-Antonin-Noble-Val,pas,Varen,{},{},{},pas,Romestaing,{},{},{},pas,Varennes,{},{},{}
pas,Varen,pas,Corbarieu-bis,{},{},{},pa,Beauziac,{},{'s': 1},{},pas,Saint-Antonin-Noble-Val,{},{},{}
pas,Verfeil,pas,Verlhac-Tescou,{},{},{},pas,Corbarieu-bis,{},{},{},,,,,
pas,Corbarieu-bis,pas,Buzet-sur-Baïse,{},{},{},pas,Varen,{},{},{},pas,Verfeil,{},{},{}
pas,Corbarieu,pas,Bouglon,{},{},{},pas,Reyniès,{},{},{},,,,,
pas,Reyniès,pas,Corbarieu,{},{},{},pas,Nègrepelisse,{},{},{},,,,,
pas,Saint-Nauphary,pas,Septfonds,{},{},{},pas,Varennes,{},{},{},,,,,
pas,Varennes,pas,Saint-Antonin-Noble-Val,{},{},{},pas,Saint-Nauphary,{},{},{},pas,Verlhac-Tescou,{},{},{}
pas,Verlhac-Tescou,pas,Villebrumier-bis,{},{},{},pas,Verfeil,{},{},{},pas,Varennes,{},{},{}
pas,Villebrumier-bis,pas,Verlhac-Tescou,{},{},{},,,,,,,,,,
pas,Villebrumier,paï,Gariès,{},{},"{('s', 'ï'): 1}",,,,,,,,,,
pas,Beaumont-de-Lomagne-bis,pa,Saint-Cricq-Villeneuve,{},{'s': 1},{},pas,Beaumont-de-Lomagne,{},{},{},,,,,
pas,Beaumont-de-Lomagne,pas,Beaumont-de-Lomagne-bis,{},{},{},,,,,,,,,,
pas,Esparsac,pas,Faudoas,{},{},{},pas,Saint-Martin-Curton,{},{},{},paï,Gariès,{},{},"{('s', 'ï'): 1}"
pas,Faudoas,pas,Grateloup,{},{},{},pas,Esparsac,{},{},{},pas,Marignac,{},{},{}
paï,Gariès,pas,Villebrumier,{},{},"{('ï', 's'): 1}",pas,Lamothe-Cumont,{},{},"{('ï', 's'): 1}",pas,Esparsac,{},{},"{('ï', 's'): 1}"
pas,Lamothe-Cumont,paï,Gariès,{},{},"{('s', 'ï'): 1}",pa,Saint-Cricq-Villeneuve,{},{'s': 1},{},pas,Le Causé,{},{},{}
pas,Le Causé,pas,Lamothe-Cumont,{},{},{},pas,Villemade,{},{},{},pas,Marignac,{},{},{}
pas,Marignac,pas,Le Causé,{},{},{},pa,Castelmoron-sur-Lot-bis,{},{'s': 1},{},pas,Faudoas,{},{},{}
pay,Maubec,pa,Coulx,{},{'y': 1},{},pass,Sérignac,{'s': 1},{},"{('y', 's'): 1}",,,,,
pass,Sérignac,pay,Maubec,{},{'s': 1},"{('s', 'y'): 1}",pa,Villefranche-du-Queyran,{},{'s': 2},{},pas,Vigueron,{},{'s': 1},{}
pas,Vigueron,pa,Pujo-le-Plan,{},{'s': 1},{},pass,Sérignac,{'s': 1},{},{},,,,,
pas,Albefeuille-Lagarde,pas,Bessens,{},{},{},pas,Castelsarrasin,{},{},{},,,,,
pas,Barry-d'Islemade,pas,Labastide-du-Temple,{},{},{},,,,,,,,,,
pas,Castelsarrasin,pas,Villeneuve-de-Duras,{},{},{},pas,Labastide-du-Temple,{},{},{},pas,Albefeuille-Lagarde,{},{},{}
pas,Labastide-du-Temple,pas,Castelsarrasin,{},{},{},pas,Fieux,{},{},{},pas,Barry-d'Islemade,{},{},{}
paï,Les Barthes,pas,Meauzac,{},{},"{('ï', 's'): 1}",,,,,,,,,,
pas,Meauzac,pas,Campsas,{},{},{},paï,Les Barthes,{},{},"{('s', 'ï'): 1}",,,,,
pas,Bessens,pas,Albefeuille-Lagarde,{},{},{},pas,Campsas,{},{},{},pas,Dieupentale,{},{},{}
pas,Campsas,pas,Bessens,{},{},{},pas,Meauzac,{},{},{},pas,Canals,{},{},{}
pas,Canals,pas,Campsas,{},{},{},,,,,,,,,,
pas,Dieupentale,pas,Soumensac,{},{},{},pas,Bessens,{},{},{},,,,,
paï,Grisolles,pas,Roaillan,{},{},"{('ï', 's'): 1}",paï,Labastide-Saint-Pierre,{},{},{},pas,Monbéqui,{},{},"{('ï', 's'): 1}"
paï,Labastide-Saint-Pierre,paï,Grisolles,{},{},{},pas,Massugas,{},{},"{('ï', 's'): 1}",,,,,
pas,Monbéqui,pas,Ambarès-et-Lagrave,{},{},{},paï,Grisolles,{},{},"{('s', 'ï'): 1}",,,,,
pas,Nohic,pa,Houeillès,{},{'s': 1},{},pas,Castéra-Bouzet,{},{},{},,,,,
pas,Orgueil,pas,Cenon,{},{},{},pas,Lachapelle,{},{},{},pas,Asques,{},{},{}
pas,Asques,pas,Houeillès-bis,{},{},{},pas,Orgueil,{},{},{},pas,Castéra-Bouzet,{},{},{}
pas,Castéra-Bouzet,pas,Nohic,{},{},{},pas,Asques,{},{},{},,,,,
pas,Gramont,pas,Garos,{},{},{},pas,Lavit,{},{},{},pas,Lachapelle,{},{},{}
pas,Lachapelle,pas,Orgueil,{},{},{},pas,Fichous-Riumayou,{},{},{},pas,Gramont,{},{},{}
pas,Lavit,pas,Gramont,{},{},{},pa,Labastide-d'Armagnac,{},{'s': 1},{},pas,Mansonville,{},{},{}
pas,Mansonville,pas,Méracq,{},{},{},pas,Lavit,{},{},{},,,,,
pas,Marsac,pas,Agmé,{},{},{},pas,Gensac,{},{},{},,,,,
pas,Montgaillard,pas,Puygaillard-de-Lomagne,{},{},{},pas,Aillac,{},{},{},pas,Poupas,{},{},{}
pas,Poupas,pas,Roumagne,{},{},{},pas,Breuilh,{},{},{},pas,Montgaillard,{},{},{}
pas,Puygaillard-de-Lomagne,pas,Chalagnac,{},{},{},pas,Targon-bis,{},{},{},pas,Montgaillard,{},{},{}
pas,Saint-Jean-du-Bouzet,pas,Saint-Colomb-de-Lauzun,{},{},{},pas,Bressols,{},{},{},,,,,
pas,Bressols,pas,Marmande-ter,{},{},{},pas,Saint-Jean-du-Bouzet,{},{},{},,,,,
pas,Finhan,pas,Montbartier,{},{},{},pas,Mongaillard,{},{},{},pas,Lacourt-Saint-Pierre,{},{},{}
pas,Lacourt-Saint-Pierre,pas,Lavardac-bis,{},{},{},pas,Castelferrus,{},{},{},pas,Finhan,{},{},{}
pas,Montbartier,pas,Ségalas,{},{},{},pas,Finhan,{},{},{},pas,Montbeton,{},{},{}
pas,Montbeton,pas,Angeville,{},{},{},pas,Saint-Nazaire,{},{},{},pas,Montbartier,{},{},{}
pas,Angeville,pas,Siorac-en-Périgord,{},{},{},pas,Montbeton,{},{},{},pas,Castelferrus,{},{},{}
pas,Castelferrus,pas,Roumagne,{},{},{},pas,Angeville,{},{},{},pas,Lacourt-Saint-Pierre,{},{},{}
pas,Castelmayran,pas,Caumont,{},{},{},pas,Fauguerolles,{},{},{},,,,,
pas,Caumont-bis,paÿ,Coutures,{},{},"{('s', 'ÿ'): 1}",,,,,,,,,,
pas,Caumont,pa,Saint-Louis-de-Montferrand,{},{'s': 1},{},pas,Castelmayran,{},{},{},paï,Cordes-Tolosannes,{},{},"{('s', 'ï'): 1}"
paï,Cordes-Tolosannes,paÿ,Coutures,{},{},"{('ï', 'ÿ'): 1}",pas,Saint-Vincent-de-Paul,{},{},"{('ï', 's'): 1}",pas,Caumont,{},{},"{('ï', 's'): 1}"
paÿ,Coutures,pas,Saint-Pierre de Nogaret,{},{},"{('ÿ', 's'): 1}",paï,Cordes-Tolosannes,{},{},"{('ÿ', 'ï'): 1}",pas,Caumont-bis,{},{},"{('ÿ', 's'): 1}"
pas,Fajolles,pas,Beaupuy,{},{},{},pas,Gensac,{},{},{},,,,,
pas,Garganvillar,pas,Gensac,{},{},{},,,,,,,,,,
pas,Gensac,pas,Marsac,{},{},{},pas,Fajolles,{},{},{},pas,Garganvillar,{},{},{}
pas,Labourgade,pas,Saint-André-de-Cubzac,{},{},{},paÿ,Lafitte,{},{},"{('s', 'ÿ'): 1}",,,,,
