Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
mința,Arthez-de-Béarn,ta,Gaumier,{},"{'m': 1, 'i': 1, 'n': 1, '̦': 1}",{},tant,Arthez-de-Béarn-bis,{},"{'̦': 1, 'a': 1}","{('m', 't'): 1, ('i', 'a'): 1}",ta,Argagnon,{},"{'m': 1, 'i': 1, 'n': 1, '̦': 1}",{}
tan,Artix,tant,Lacadée,{'t': 1},{},{},tant,Loupiac-de-la-Réole,{'t': 1},{},{},tant,Saint-Brès,{'t': 1},{},{}
tant,Audejos,tant,Sainte-Gemme,{},{},{},tant,Doazon,{},{},{},tant,Casteide-Cami,{},{},{}
tant,Boumourt,tant,Casteide-Cami,{},{},{},tant,Hagetaubin,{},{},{},tant,Labastide-Monréjeau,{},{},{}
tant,Casteide-Cami,tant,Audejos,{},{},{},tant,Boumourt,{},{},{},tant,Casteide-Candau,{},{},{}
tant,Casteide-Candau,tant,Saint-Médard,{},{},{},tant,Sarrant,{},{},{},tant,Casteide-Cami,{},{},{}
tant,Castillon,tan,Cescau,{},{'t': 1},{},tant,La Réole,{},{},{},tant,Urdès,{},{},{}
tan,Cescau,tan,Langoiran,{},{},{},tant,Castillon,{'t': 1},{},{},tant,Doazon,{'t': 1},{},{}
tant,Doazon,tant,Audejos,{},{},{},tan,Cescau,{},{'t': 1},{},tant,Hagetaubin,{},{},{}
tant,Hagetaubin,tant,Boumourt,{},{},{},tant,Doazon,{},{},{},tant,Viellenave-d'Arthez,{},{},{}
tant,Labastide-Cézéracq,tan,Tilh,{},{'t': 1},{},tant,Labeyrie,{},{},{},tant,Arzacq-bis,{},{},{}
tant,Labastide-Monréjeau,tant,Boumourt,{},{},{},tant,Arget,{},{},{},tant,Saint-Médard,{},{},{}
tant,Labeyrie,tant,Lamothe-Landerron,{},{},{},tant,Lacadée,{},{},{},tant,Labastide-Cézéracq,{},{},{}
tant,Lacadée,tant,Labeyrie,{},{},{},tan,Artix,{},{'t': 1},{},tan,Mesplède,{},{'t': 1},{}
tan,Mesplède,tant,Saint-Orens,{'t': 1},{},{},tant,Saint-Médard,{'t': 1},{},{},tant,Lacadée,{'t': 1},{},{}
tant,Saint-Médard,tan,Mesplède,{},{'t': 1},{},tant,Casteide-Candau,{},{},{},tant,Labastide-Monréjeau,{},{},{}
tant,Serres-Sainte-Marie,tant,Urdès,{},{},{},tant,Pouillon,{},{},{},tant,Arzacq-bis,{},{},{}
tant,Urdès,tant,Castillon,{},{},{},tant,Serres-Sainte-Marie,{},{},{},tant,Viellenave-d'Arthez,{},{},{}
tant,Viellenave-d'Arthez,tant,Arget,{},{},{},tant,Hagetaubin,{},{},{},tant,Urdès,{},{},{}
tant,Arget,tant,Labastide-Monréjeau,{},{},{},tant,Viellenave-d'Arthez,{},{},{},tant,Arzacq-bis,{},{},{}
tant,Arzacq-bis,tant,Serres-Sainte-Marie,{},{},{},tant,Labastide-Cézéracq,{},{},{},tant,Arget,{},{},{}
tan,Arzacq,tant,Pouillon,{'t': 1},{},{},,,,,,,,,,
tant,Bouillon,tant,Miradoux-ter,{},{},{},,,,,,,,,,
tant,Cabidos,ta,Arveyres,{},"{'n': 1, 't': 1}",{},tant,Coublucq,{},{},{},tan,Fichous-Riumayou,{},{'t': 1},{}
tant,Coublucq,tant,Cabidos,{},{},{},tant,Lugaut,{},{},{},tan,Garos,{},{'t': 1},{}
tan,Fichous-Riumayou,tant,Lachapelle,{'t': 1},{},{},tant,Toulenne,{'t': 1},{},{},tant,Cabidos,{'t': 1},{},{}
tan,Garos,tant,Maillas,{'t': 1},{},{},tant,Gramont,{'t': 1},{},{},tant,Coublucq,{'t': 1},{},{}
tant,Géus-d'Arzacq,tant,Vielle-Soubiran,{},{},{},tant,Larreule,{},{},{},,,,,
tant,Larreule,tant,Géus-d'Arzacq,{},{},{},tant,Escource,{},{},{},tan,Lonçon,{},{'t': 1},{}
tan,Lonçon,ta,Saint-Justin,{},{'n': 1},{},tant,Larreule,{'t': 1},{},{},,,,,
