Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
persoune,Capian,pérsouna,Saint-Michel-de-Fronsac,{},{},"{('e', 'é'): 1, ('e', 'a'): 1}",pérsoune,Cadillac,{},{},"{('e', 'é'): 1}",,,,,
peursoune,Cardan,pérsoune,Lerm-et-Musset,{},{'u': 1},"{('e', 'é'): 1}",pérsoune,Cadillac,{},{'u': 1},"{('e', 'é'): 1}",persoune,Donzac,{},{'u': 1},{}
persoune,Donzac,pérsouno,Saint-Médard-d'Eyrans,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",persoune,Gabarnac,{},{},{},peursoune,Cardan,{'u': 1},{},{}
persoune,Gabarnac,persoune,Donzac,{},{},{},pérsoune,Béguey,{},{},"{('e', 'é'): 1}",persouna,Marions,{},{},"{('e', 'a'): 1}"
pérsoune,Langoiran-bis,persouno,Gironde-sur-Dropt,{},{},"{('é', 'e'): 1, ('e', 'o'): 1}",,,,,,,,,,
pérsoune,Langoiran,persounne,Blanquefort-bis,{'n': 1},{},"{('é', 'e'): 1}",,,,,,,,,,
pérsoune,Lestiac-sur-Garonne,persouno,Morizès,{},{},"{('é', 'e'): 1, ('e', 'o'): 1}",,,,,,,,,,
peursounne,Loupiac,parsounno,Gujan,{},{'u': 1},"{('e', 'a'): 1, ('e', 'o'): 1}",peursoune,Monprimblanc,{},{'n': 1},{},,,,,
peursoune,Monprimblanc,porsouno,Saint-Hilaire-de-la-Noaille,{},{'u': 1},"{('e', 'o'): 2}",peursounne,Loupiac,{'n': 1},{},{},,,,,
persoune,Omet,peursoune,Paillet,{'u': 1},{},{},persoune,Caychac,{},{},{},persouno,La Teste-de-Buch,{},{},"{('e', 'o'): 1}"
peursoune,Paillet,persoune,Rions,{},{'u': 1},{},persoune,Omet,{},{'u': 1},{},persouno,Le Teich,{},{'u': 1},"{('e', 'o'): 1}"
persoune,Rions,peursoune,Paillet,{'u': 1},{},{},,,,,,,,,,
persoune,Sainte-Croix-du-Mont,persoune,Captieux-bis,{},{},{},persounou,Le Taillan-Médoc,{'o': 1},{},"{('e', 'u'): 1}",pérsouno,Mazères,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}"
persounne,Villenave-de-Rions,pérsoune,Beychac-et-Caillau,{},{'n': 1},"{('e', 'é'): 1}",persoune,Captieux-bis,{},{'n': 1},{},pérsouno,Arbanats,{},{'e': 1},"{('e', 'é'): 1, ('n', 'o'): 1}"
persoune,Captieux-bis,persounne,Villenave-de-Rions,{'n': 1},{},{},persoune,Sainte-Croix-du-Mont,{},{},{},persoune,Captieux,{},{},{}
persoune,Captieux,pérsouno,Léogeats,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",pérsouno,Langon,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",persoune,Captieux-bis,{},{},{}
pérsoune,Escaudes,pérsoune,Bouliac,{},{},{},pérsouna,Cérons,{},{},"{('e', 'a'): 1}",,,,,
peursounne,Giscos,pérsouno,Bieujac,{},"{'u': 1, 'e': 1}","{('e', 'é'): 1, ('n', 'o'): 1}",persoune,Caychac,{},"{'u': 1, 'n': 1}",{},pérsouno,Saint-Pardon-de-Conques,{},"{'u': 1, 'e': 1}","{('e', 'é'): 1, ('n', 'o'): 1}"
peursoune,Saint-Michel-de-Castelnau,persoune,Cenon,{},{'u': 1},{},persouno,Saint-Émilion,{},{'u': 1},"{('e', 'o'): 1}",persouna,Toulenne,{},{'u': 1},"{('e', 'a'): 1}"
persoune,Ambarès-et-Lagrave,persouno,Taller,{},{},"{('e', 'o'): 1}",,,,,,,,,,
persoune,Ambès,pérdouno,Martignas-sur-Jalle,{},{},"{('e', 'é'): 1, ('s', 'd'): 1, ('e', 'o'): 1}",pérsoune,Beychac-et-Caillau,{},{},"{('e', 'é'): 1}",,,,,
peursoune,Bassens,persounou,Le Taillan-Médoc,{'o': 1},{'u': 1},"{('e', 'u'): 1}",pérsoune,Beychac-et-Caillau,{},{'u': 1},"{('e', 'é'): 1}",,,,,
pérsoune,Beychac-et-Caillau,peursoune,Bassens,{'e': 1},{},"{('é', 'u'): 1}",persounne,Villenave-de-Rions,{'n': 1},{},"{('é', 'e'): 1}",persoune,Ambès,{},{},"{('é', 'e'): 1}"
pérsoune,Bouliac,persouno,Podensac,{},{},"{('é', 'e'): 1, ('e', 'o'): 1}",pérsoune,Escaudes,{},{},{},pérsoune,Carbon-Blanc-bis,{},{},{}
pérsoune,Carbon-Blanc-bis,pérsoune,Bouliac,{},{},{},pressoune,Lacanau-de-Mios,{'r': 1},{},"{('é', 'e'): 1, ('r', 's'): 1}",,,,,
peursoune,Carbon-Blanc,pérsouno,Pessac,{},{'u': 1},"{('e', 'é'): 1, ('e', 'o'): 1}",persouno,Libourne,{},{'u': 1},"{('e', 'o'): 1}",persoune,Lormont,{},{'u': 1},{}
persoune,Cenon,peursounne,Floirac,"{'u': 1, 'n': 1}",{},{},peursoune,Saint-Michel-de-Castelnau,{'u': 1},{},{},,,,,
peursounne,Floirac,persouno,Saint-Sulpice-de-Faleyrens,{},"{'u': 1, 'e': 1}","{('n', 'o'): 1}",persoune,Cenon,{},"{'u': 1, 'n': 1}",{},persoune,Lormont,{},"{'u': 1, 'n': 1}",{}
persoune,Lormont,peursoune,Carbon-Blanc,{'u': 1},{},{},peursounne,Floirac,"{'u': 1, 'n': 1}",{},{},,,,,
peursoune,Montussan,persoune,Saint-Loubès,{},{'u': 1},{},peursoune,Cussac-Fort-Médoc,{},{},{},,,,,
persoune,Saint-Loubès,persoune,Lanton,{},{},{},peursoune,Montussan,{'u': 1},{},{},,,,,
peursoune,Saint-Louis-de-Montferrand,pérshouno,Virelade,{'h': 1},{'u': 1},"{('e', 'é'): 1, ('e', 'o'): 1}",peursoune,Saint-Sulpice-et-Cameyrac,{},{},{},,,,,
peursoune,Saint-Sulpice-et-Cameyrac,persoune,Saint-Vincent-de-Paul,{},{'u': 1},{},persoune,Lège,{},{'u': 1},{},peursoune,Saint-Louis-de-Montferrand,{},{},{}
persoune,Saint-Vincent-de-Paul,persouna,Flaujagues,{},{},"{('e', 'a'): 1}",peursoune,Saint-Sulpice-et-Cameyrac,{'u': 1},{},{},,,,,
peursoune,Sainte-Eulalie,persouno,Saint-Martin-de-Sescas,{},{'u': 1},"{('e', 'o'): 1}",pérsounæ,Juillac,{},{'u': 1},"{('e', 'é'): 1, ('e', 'æ'): 1}",,,,,
peursoune,Tresses-bis,persouno,Peujard,{},{'u': 1},"{('e', 'o'): 1}",pérsouno,Pessac-sur-Dordogne,{},{'u': 1},"{('e', 'é'): 1, ('e', 'o'): 1}",,,,,
peursoune,Tresses,persouno,Rauzan,{},{'u': 1},"{('e', 'o'): 1}",persouno,Saint-Pey-de-Castets,{},{'u': 1},"{('e', 'o'): 1}",persouno,Cubzac-les-Ponts,{},{'u': 1},"{('e', 'o'): 1}"
persouna,Yvrac,persoune,Arcins,{},{},"{('a', 'e'): 1}",persoune,Barie,{},{},"{('a', 'e'): 1}",,,,,
persoune,Arcins,persounne,Parempuyre,{'n': 1},{},{},persouna,Yvrac,{},{},"{('e', 'a'): 1}",persouna,Virsac,{},{},"{('e', 'a'): 1}"
peursoune,Arsac-bis,persoune,Cantenac,{},{'u': 1},{},pérsouna,Saint-Gervais,{},{'u': 1},"{('e', 'é'): 1, ('e', 'a'): 1}",persoune,Lamarque,{},{'u': 1},{}
peursoune,Arsac,peursoune,Castelnau-de-Médoc,{},{},{},persounne,Parempuyre,{'n': 1},{'u': 1},{},persoune,Cantenac,{},{'u': 1},{}
persoune,Cantenac,pérsouno,Salignac,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",peursoune,Arsac-bis,{'u': 1},{},{},peursoune,Arsac,{'u': 1},{},{}
peursoune,Castelnau-de-Médoc,persoune,Lanton,{},{'u': 1},{},peursoune,Arsac,{},{},{},peursoune,Cussac-Fort-Médoc,{},{},{}
peursoune,Cussac-Fort-Médoc,peursoune,Montussan,{},{},{},peursoune,Castelnau-de-Médoc,{},{},{},peursoune,Lacanau,{},{},{}
persoune,Labarde,persoune,Saint-Aubin-de-Médoc,{},{},{},peursoune,Lacanau,{'u': 1},{},{},persounno,Caudrot,{'n': 1},{},"{('e', 'o'): 1}"
peursoune,Lacanau,persoune,Labarde,{},{'u': 1},{},peursoune,Cussac-Fort-Médoc,{},{},{},persoune,Lamarque,{},{'u': 1},{}
persoune,Lamarque,peursoune,Arsac-bis,{'u': 1},{},{},pérsouna,Saint-André-du-Bois,{},{},"{('e', 'é'): 1, ('e', 'a'): 1}",peursoune,Lacanau,{'u': 1},{},{}
peursounne,Le Porge,persoune,Audenge-bis,{},"{'u': 1, 'n': 1}",{},persouno,Saint-Germain-de-Grave,{},"{'u': 1, 'e': 1}","{('n', 'o'): 1}",peursoune,Le Temple,{},{'n': 1},{}
peursoune,Le Temple,pérsoune,Verdelais,{},{'u': 1},"{('e', 'é'): 1}",peursounne,Le Porge,{'n': 1},{},{},,,,,
persoune,Listrac-Médoc,pèrsouno,Pujols-bis,{},{},"{('e', 'è'): 1, ('e', 'o'): 1}",,,,,,,,,,
persoune,Margaux,peursoune,Saint-Médard-en-Jalles,{'u': 1},{},{},,,,,,,,,,
persoune,Moulis-en-Médoc-bis,peursoune,Saint-Médard-en-Jalles,{'u': 1},{},{},pérsouno,Sainte-Foy-la-Grande-ter,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",,,,,
