Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
mais,Lestiac-sur-Garonne,mey,Solférino,{},{'s': 1},"{('a', 'e'): 1, ('i', 'y'): 1}",mais,Morizès,{},{},{},mais,Sempesserre,{},{},{}
mais,Loupiac,mé,Biaudos,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Gujan,{},{},{},mé,Monprimblanc,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mé,Monprimblanc,més,Navarrenx-bis,{'s': 1},{},{},mais,Saint-Hilaire-de-la-Noaille,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Loupiac,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mè,Omet,mais,Paillet,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",mé,Caychac,{},{},"{('è', 'é'): 1}",mais,La Teste-de-Buch,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}"
mais,Paillet,mès,Rions,{},{'i': 1},"{('a', 'è'): 1}",mè,Omet,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}",mé,Le Teich,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mès,Rions,mais,Paillet,{'a': 1},{},"{('è', 'i'): 1}",,,,,,,,,,
mais,Sainte-Croix-du-Mont,mè,Captieux-bis,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}",mé,Le Taillan-Médoc,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Mazères,{},{},{}
mais,Villenave-de-Rions,mé,Beychac-et-Caillau,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mè,Captieux-bis,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}",mai,Arbanats,{},{'s': 1},{}
mè,Captieux-bis,mais,Villenave-de-Rions,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",mais,Sainte-Croix-du-Mont,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",mai,Captieux,{'a': 1},{},"{('è', 'i'): 1}"
mai,Captieux,mé,Léogeats,{},{'i': 1},"{('a', 'é'): 1}",mais,Langon,{'s': 1},{},{},mè,Captieux-bis,{},{'i': 1},"{('a', 'è'): 1}"
mais,Escaudes,mé,Bouliac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mès,Cérons,{},{'i': 1},"{('a', 'è'): 1}",mais,Montsoué,{},{},{}
mais,Giscos,mais,Bieujac,{},{},{},mé,Caychac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Saint-Pardon-de-Conques,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mais,Saint-Michel-de-Castelnau,mais,Cenon,{},{},{},més,Saint-Émilion,{},{'i': 1},"{('a', 'é'): 1}",mais,Toulenne,{},{},{}
mais,Ambarès-et-Lagrave,mès,La Sauvetat-du-Dropt,{},{'i': 1},"{('a', 'è'): 1}",ma,Taller,{},"{'i': 1, 's': 1}",{},mais,Monbéqui,{},{},{}
mé,Ambès,mé,Martignas-sur-Jalle,{},{},{},mais,Fieux,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mé,Beychac-et-Caillau,{},{},{}
mais,Bassens,mé,Le Taillan-Médoc,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Beychac-et-Caillau,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Villeneuve-de-Duras,{},{},{}
mé,Beychac-et-Caillau,mais,Bassens,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Villenave-de-Rions,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mé,Ambès,{},{},{}
mé,Bouliac,mais,Podensac,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Escaudes,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mé,Carbon-Blanc-bis,{},{},{}
