Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
lleyt,Gurmençon,leyt,Saint-Selve,{},{'l': 1},{},illéït,Geüs-d'Oloron,{'i': 1},{},"{('e', 'é'): 1, ('y', 'ï'): 1}",llit,Saint-Goin,{},{'y': 1},"{('e', 'i'): 1}"
llit,Saint-Goin,illéït,Agnos,"{'i': 1, 'é': 1}",{},"{('i', 'ï'): 1}",lleyt,Gurmençon,{'e': 1},{},"{('i', 'y'): 1}",illéyt,Aren,"{'i': 1, 'é': 1}",{},"{('i', 'y'): 1}"
lleit,Anglet,illit,Bayonne-Saint-André,{'i': 1},{'e': 1},{},liet,Bilhères,{},{'i': 1},"{('l', 'i'): 1}",illit,Bassussarry,{'i': 1},{'e': 1},{}
illit,Bassussarry,lleit,Anglet,{},{},"{('i', 'l'): 1, ('l', 'e'): 1}",lleyt,Philondenx,{},{},"{('i', 'l'): 1, ('l', 'e'): 1, ('i', 'y'): 1}",yit,Bayonne-Nord-Ouest-bis,{},{'l': 2},"{('i', 'y'): 1}"
yit,Bayonne-Nord-Ouest-bis,llit,Boucau,{'l': 1},{},"{('y', 'l'): 1}",llit,Bayonne-Nord-Ouest,{'l': 1},{},"{('y', 'l'): 1}",illit,Bassussarry,"{'i': 1, 'l': 1}",{},"{('y', 'l'): 1}"
llit,Bayonne-Nord-Ouest,yit,Bayonne-Nord-Ouest-bis,{},{'l': 1},"{('l', 'y'): 1}",lit,Casseuil,{},{'l': 1},{},illit,Biarritz,{'i': 1},{},{}
illit,Bayonne-Saint-André,lhit,Bayonne-Saint-Esprit,{},{'i': 1},"{('l', 'h'): 1}",lhéit,Bielle,{},{},"{('i', 'l'): 1, ('l', 'h'): 1, ('l', 'é'): 1}",lleit,Anglet,{},{},"{('i', 'l'): 1, ('l', 'e'): 1}"
lhit,Bayonne-Saint-Esprit,illéït,Espoey,"{'i': 1, 'l': 1}",{},"{('h', 'é'): 1, ('i', 'ï'): 1}",illit,Bayonne-Saint-André,{'i': 1},{},"{('h', 'l'): 1}",illit,Biarritz,{'i': 1},{},"{('h', 'l'): 1}"
illit,Biarritz,llit,Bayonne-Nord-Ouest,{},{'i': 1},{},illeyt,Bosdarros,{'e': 1},{},"{('i', 'y'): 1}",lhit,Bayonne-Saint-Esprit,{},{'i': 1},"{('l', 'h'): 1}"
llit,Boucau,lléït,Saint-Pierre-d'Irube,{'é': 1},{},"{('i', 'ï'): 1}",yit,Bayonne-Nord-Ouest-bis,{},{'l': 1},"{('l', 'y'): 1}",ley,Ponchapt,{},{'t': 1},"{('l', 'e'): 1, ('i', 'y'): 1}"
lléït,Saint-Pierre-d'Irube,illeyt,Puyol-Cazalet,{'i': 1},{},"{('é', 'e'): 1, ('ï', 'y'): 1}",llit,Boucau,{},{'ï': 1},"{('é', 'i'): 1}",illeyt,Arancou,{'i': 1},{},"{('é', 'e'): 1, ('ï', 'y'): 1}"
illeyt,Arancou,leït,Saint-Seurin-de-Prats,{},"{'i': 1, 'l': 1}","{('y', 'ï'): 1}",lié,Vélines,{},"{'i': 1, 'y': 1, 't': 1}","{('l', 'i'): 1, ('e', 'é'): 1}",lléït,Saint-Pierre-d'Irube,{},{'i': 1},"{('e', 'é'): 1, ('y', 'ï'): 1}"
illèyt,Bergouey,illéit,Pimbo,{},{},"{('è', 'é'): 1, ('y', 'i'): 1}",,,,,,,,,,
illèyt,Bidache-bis,liet,Campsegret,{},"{'i': 1, 'y': 1}","{('l', 'i'): 1, ('è', 'e'): 1}",illeyt,Saint-Cricq-du-Gave,{},{},"{('è', 'e'): 1}",,,,,
lhéyt,Bidache,lèït,Mauvezin-d'Armagnac,{},{'y': 1},"{('h', 'è'): 1, ('é', 'ï'): 1}",liè,Pezuls,{},"{'y': 1, 't': 1}","{('h', 'i'): 1, ('é', 'è'): 1}",illeut,Came,{'i': 1},{},"{('h', 'l'): 1, ('é', 'e'): 1, ('y', 'u'): 1}"
illeut,Came,illeyt,Mugron-bis,{},{},"{('u', 'y'): 1}",lhéyt,Bidache,{},{'i': 1},"{('l', 'h'): 1, ('e', 'é'): 1, ('u', 'y'): 1}",illet,Laruns,{},{'u': 1},{}
illéyt,Guiche,illéyt,Sames,{},{},{},liéyt,Laruns-bis,{},{'i': 1},"{('l', 'i'): 1}",lié,Saint-Laurent-des-Bâtons,{},"{'i': 1, 'y': 1, 't': 1}","{('l', 'i'): 1}"
illéyt,Sames,illéït,Viellenave,{},{},"{('y', 'ï'): 1}",illéyt,Guiche,{},{},{},illéyt,Aste-Béon,{},{},{}
illéït,Viellenave,lié,Vitrac,{},"{'i': 1, 'ï': 1, 't': 1}","{('l', 'i'): 1}",illéyt,Sames,{},{},"{('ï', 'y'): 1}",lléyt,Maure,{},{'i': 1},"{('ï', 'y'): 1}"
illéyt,Aste-Béon,lié,Sainte-Alvère,{},"{'i': 1, 'y': 1, 't': 1}","{('l', 'i'): 1}",illéyt,Monségur,{},{},{},illéyt,Sames,{},{},{}
ilheït,Béost,lhéit,Bielle,{},{'i': 1},"{('e', 'é'): 1, ('ï', 'i'): 1}",lléït,Ger,{},{'e': 1},"{('i', 'l'): 1, ('h', 'é'): 1}",illet,Laruns,{},{'ï': 1},"{('h', 'l'): 1}"
lhéit,Bielle,illit,Bayonne-Saint-André,{'i': 1},{'é': 1},"{('h', 'l'): 1}",ilheït,Béost,{'i': 1},{},"{('é', 'e'): 1, ('i', 'ï'): 1}",liet,Bilhères,{},{'i': 1},"{('h', 'i'): 1, ('é', 'e'): 1}"
liet,Bilhères,lleit,Anglet,{'i': 1},{},"{('i', 'l'): 1}",lhéit,Bielle,"{'h': 1, 'é': 1}",{'e': 1},{},illéït,Eaux-Bonnes,"{'i': 1, 'l': 1}",{},"{('i', 'é'): 1, ('e', 'ï'): 1}"
illéït,Eaux-Bonnes,lieyt,Gère-Bélesten,{},{'i': 1},"{('l', 'i'): 1, ('é', 'e'): 1, ('ï', 'y'): 1}",liey,Cours,{},"{'i': 1, 't': 1}","{('l', 'i'): 1, ('é', 'e'): 1, ('ï', 'y'): 1}",liet,Bilhères,{},"{'i': 1, 'ï': 1}","{('l', 'i'): 1, ('é', 'e'): 1}"
lieyt,Gère-Bélesten,liè,Beauregard-de-Terrasson-Lardin,{},"{'y': 1, 't': 1}","{('e', 'è'): 1}",illéït,Eaux-Bonnes,{'i': 1},{},"{('i', 'l'): 1, ('e', 'é'): 1, ('y', 'ï'): 1}",liéyt,Laruns-bis,{},{},"{('e', 'é'): 1}"
liéyt,Laruns-bis,illéyt,Guiche,{'i': 1},{},"{('i', 'l'): 1}",lieyt,Gère-Bélesten,{},{},"{('é', 'e'): 1}",illet,Laruns,{'i': 1},{'y': 1},"{('i', 'l'): 1, ('é', 'e'): 1}"
illet,Laruns,ilheït,Béost,{'ï': 1},{},"{('l', 'h'): 1}",illeut,Came,{'u': 1},{},{},liéyt,Laruns-bis,{'l': 1},{'e': 1},"{('l', 'é'): 1, ('l', 'y'): 1}"
lheit,Louvie-Soubiron,liai,Clermont-de-Beauregard,{},{'t': 1},"{('h', 'i'): 1, ('e', 'a'): 1}",léyt,Gaillan-en-Médoc,{},{'i': 1},"{('h', 'é'): 1, ('e', 'y'): 1}",liè,Carsac-de-Gurson,{},"{'h': 1, 'e': 1}","{('t', 'è'): 1}"
lhieyt,Aubertin,lheït,Lacommande,{},{'i': 1},"{('y', 'ï'): 1}",lié,Minzac,{},"{'h': 1, 'y': 1, 't': 1}","{('e', 'é'): 1}",lhéit,Estialescq,{'é': 1},"{'e': 1, 'y': 1}",{}
lhéit,Estialescq,lhieyt,Aubertin,{'i': 1},{},"{('é', 'e'): 1, ('i', 'y'): 1}",lleyt,Samadet,{},{},"{('h', 'l'): 1, ('é', 'e'): 1, ('i', 'y'): 1}",illéyt,Lasseube,{'i': 1},{},"{('h', 'l'): 1, ('i', 'y'): 1}"
lheït,Lacommande,léÿt,Vendays-Montalivet,{},{'ï': 1},"{('h', 'é'): 1, ('e', 'ÿ'): 1}",lhieyt,Aubertin,{'i': 1},{},"{('ï', 'y'): 1}",lheït,Lasseube-bis,{},{},{}
lheït,Lasseube-bis,illéyt,Lasseube,{'i': 1},{},"{('h', 'l'): 1, ('e', 'é'): 1, ('ï', 'y'): 1}",lèit,Valeyrac,{},{'ï': 1},"{('h', 'è'): 1, ('e', 'i'): 1}",lheït,Lacommande,{},{},{}
illéyt,Lasseube,illeyt,Urgons,{},{},"{('é', 'e'): 1}",lheït,Lasseube-bis,{},{'i': 1},"{('l', 'h'): 1, ('é', 'e'): 1, ('y', 'ï'): 1}",lhéit,Estialescq,{},{'i': 1},"{('l', 'h'): 1, ('y', 'i'): 1}"
illeyt,Lasseubetat,illéit,Benquet,{},{},"{('e', 'é'): 1, ('y', 'i'): 1}",lléit,Monein-bis,{},{'i': 1},"{('e', 'é'): 1, ('y', 'i'): 1}",llieyt,Lahourcade,{},{},"{('i', 'l'): 1, ('l', 'i'): 1}"
