Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
quing,Morcenx,quand,La Rochebeaucourt,{},{},"{('i', 'a'): 1, ('g', 'd'): 1}",quon,Lesperon,{},{'g': 1},"{('i', 'o'): 1}",quan,Léguillac-de-Cercles,{},{'g': 1},"{('i', 'a'): 1}"
quén,Onesse-Laharie,quèn,Sindères,{},{},"{('é', 'è'): 1}",quand,Camiran-bis,{'d': 1},{},"{('é', 'a'): 1}",couan,Asson,{'c': 1},{},"{('q', 'o'): 1, ('é', 'a'): 1}"
quen,Ousse-Suzan,quan,Vaunac,{},{},"{('e', 'a'): 1}",quan,La Brède,{},{},"{('e', 'a'): 1}",quèn,Sindères,{},{},"{('e', 'è'): 1}"
quèn,Sindères,quen,Ousse-Suzan,{},{},"{('è', 'e'): 1}",quant,Capian,{'t': 1},{},"{('è', 'a'): 1}",quén,Onesse-Laharie,{},{},"{('è', 'é'): 1}"
quén,Ygos-Saint-Saturnin,can,Champs-Romain,{},{'é': 1},"{('q', 'c'): 1, ('u', 'a'): 1}",quand,Camiran-bis,{'d': 1},{},"{('é', 'a'): 1}",quen,Baigts,{},{},"{('é', 'e'): 1}"
quen,Baigts,quén,Ygos-Saint-Saturnin,{},{},"{('e', 'é'): 1}",quand,Camiran,{'d': 1},{},"{('e', 'a'): 1}",can,Rébénacq,{},{'e': 1},"{('q', 'c'): 1, ('u', 'a'): 1}"
quén̈,Bergouey,quouan,Sainte-Colome,"{'o': 1, 'u': 1}",{'̈': 1},"{('é', 'a'): 1}",couan,Baliros,{'c': 1},{'̈': 1},"{('q', 'o'): 1, ('é', 'a'): 1}",,,,,
can,Caupenne,quouan,Saint-Aubin,"{'q': 1, 'u': 1, 'o': 1}",{},"{('c', 'u'): 1}",quénn,Hauriet,"{'q': 1, 'u': 1}",{},"{('c', 'é'): 1, ('a', 'n'): 1}",quan,Gelos,{'q': 1},{},"{('c', 'u'): 1}"
quén,Doazit,quand,Fontet,{'d': 1},{},"{('é', 'a'): 1}",quén,Toulouzette,{},{},{},quouan,Pau-Ouest-bis,"{'o': 1, 'u': 1}",{},"{('é', 'a'): 1}"
quénn,Hauriet,can,Caupenne,{},"{'é': 1, 'n': 1}","{('q', 'c'): 1, ('u', 'a'): 1}",quènn,Lahosse,{},{},"{('é', 'è'): 1}",can,Jurançon,{},"{'é': 1, 'n': 1}","{('q', 'c'): 1, ('u', 'a'): 1}"
quènn,Lahosse,quan,Saint-Romain-et-Saint-Clément,{},{'n': 1},"{('è', 'a'): 1}",quan,Larbey,{},{'n': 1},"{('è', 'a'): 1}",quénn,Hauriet,{},{},"{('è', 'é'): 1}"
quan,Larbey,quènn,Lahosse,{'è': 1},{},"{('a', 'n'): 1}",quan,Bourdettes,{},{},{},quan,Maylis,{},{},{}
quan,Maylis,quanté,Mescoules,"{'t': 1, 'é': 1}",{},{},can,Haut-de-Bosdarros,{},{'u': 1},"{('q', 'c'): 1}",quan,Larbey,{},{},{}
quouan,Mugron-bis,quouan,Nerbis,{},{},{},quan,Came,{},"{'o': 1, 'u': 1}",{},quand,Saint-Faust,{'d': 1},"{'o': 1, 'u': 1}",{}
couan,Mugron,quan,Narcastet,{},{'o': 1},"{('c', 'q'): 1}",quouan,Buzy,{'q': 1},{},"{('c', 'u'): 1}",quouan,Nerbis,{'q': 1},{},"{('c', 'u'): 1}"
quouan,Nerbis,conn,Mauvezin-d'Armagnac,{},"{'u': 1, 'a': 1}","{('q', 'c'): 1, ('u', 'n'): 1}",quouan,Mugron-bis,{},{},{},couan,Mugron,{},{'u': 1},"{('q', 'c'): 1}"
quouan,Saint-Aubin,can,Biran,{},"{'u': 2, 'o': 1}","{('q', 'c'): 1}",can,Caupenne,{},"{'u': 2, 'o': 1}","{('q', 'c'): 1}",quén,Toulouzette,{},"{'u': 1, 'a': 1}","{('o', 'é'): 1}"
