Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
y,Bourret,y,Bouillac,{},{},{},li,Poudenas,{'l': 1},{},"{('y', 'i'): 1}",y,Saint-Nicolas-de-la-Grave-bis,{},{},{}
y,Mas-Grenier,ne li,Jusix,"{'n': 1, 'e': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",ié,Verdun-sur-Garonne,{'i': 1},{},"{('y', 'é'): 1}",y,Auvillar,{},{},{}
ié,Verdun-sur-Garonne,y,Mas-Grenier,{},{'é': 1},"{('i', 'y'): 1}",ou,Réaup-Lisse,{},{},"{('i', 'o'): 1, ('é', 'u'): 1}",,,,,
y,Auvillar,nou yé,Le Pin,"{'n': 1, 'o': 1, 'u': 1, ' ': 1, 'é': 1}",{},{},né li,Cocumont,"{'n': 1, 'é': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",y,Mas-Grenier,{},{},{}
nou yé,Le Pin,n ou,Meilhan-sur-Garonne,{' ': 1},"{' ': 1, 'y': 1, 'é': 1}",{},y,Auvillar,{},"{'n': 1, 'o': 1, 'u': 1, ' ': 1, 'é': 1}",{},,,,,
y,Merles,li,Moncaut,{'l': 1},{},"{('y', 'i'): 1}",,,,,,,,,,
nou y,Saint-Michel,lé,Saint-Soulan-bis,{},"{'u': 1, ' ': 1, 'y': 1}","{('n', 'l'): 1, ('o', 'é'): 1}",né li,Montagnac-sur-Auvignon,{},{},"{('o', 'é'): 1, ('u', ' '): 1, (' ', 'l'): 1, ('y', 'i'): 1}",y,Bourg-de-Visa,{},"{'n': 1, 'o': 1, 'u': 1, ' ': 1}",{}
y,Sistels,y,Bourg-de-Visa-bis,{},{},{},li,Saumont,{'l': 1},{},"{('y', 'i'): 1}",lé,Saint-Soulan,{'l': 1},{},"{('y', 'é'): 1}"
y,Bourg-de-Visa-bis,yé,Saint-Symphorien,{'é': 1},{},{},y,Sistels,{},{},{},y,Bourg-de-Visa,{},{},{}
y,Bourg-de-Visa,l y,Nérac-ter,"{'l': 1, ' ': 1}",{},{},y,Bourg-de-Visa-bis,{},{},{},nou y,Saint-Michel,"{'n': 1, 'o': 1, 'u': 1, ' ': 1}",{},{}
y,Brassac,n y,Montagudet,"{'n': 1, ' ': 1}",{},{},ne li,Hostens,"{'n': 1, 'e': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",lé,Saint-Lizier-du-Planté,{'l': 1},{},"{('y', 'é'): 1}"
y,Fouroux,li,Saumont,{'l': 1},{},"{('y', 'i'): 1}",nou y,Miramont-de-Quercy,"{'n': 1, 'o': 1, 'u': 1, ' ': 1}",{},{},lé,Saint-Loube,{'l': 1},{},"{('y', 'é'): 1}"
nou y,Miramont-de-Quercy,y,Fouroux,{},"{'n': 1, 'o': 1, 'u': 1, ' ': 1}",{},né yé,Soulac-sur-Mer,{'é': 1},{'u': 1},"{('o', 'é'): 1}",n y,Montagudet,{},"{'o': 1, 'u': 1}",{}
n y,Montagudet,yé,Saint-Vivien-de-Médoc,{},{'y': 1},"{('n', 'y'): 1, (' ', 'é'): 1}",y,Brassac,{},"{'n': 1, ' ': 1}",{},nou y,Miramont-de-Quercy,"{'o': 1, 'u': 1}",{},{}
y,Saint-Nazaire-de-Valentane,y,Belvèze,{},{},{},yé,Saint-Symphorien,{'é': 1},{},{},i,Touffailles,{},{},"{('y', 'i'): 1}"
i,Touffailles,y,Saint-Nazaire-de-Valentane,{},{},"{('i', 'y'): 1}",nou li,Clairac,"{'n': 1, 'o': 1, 'u': 1, ' ': 1, 'l': 1}",{},{},lé,Sauvimont,{'l': 1},{},"{('i', 'é'): 1}"
y,Belvèze,li,Saumont,{'l': 1},{},"{('y', 'i'): 1}",y,Saint-Nazaire-de-Valentane,{},{},{},y,Bouloc-en-Quercy,{},{},{}
y,Bouloc-en-Quercy,li,Monteton,{'l': 1},{},"{('y', 'i'): 1}",y,Belvèze,{},{},{},lé,Tournan,{'l': 1},{},"{('y', 'é'): 1}"
y,Cazes-Mondenard,nè li,Golfech,"{'n': 1, 'è': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",n ou,Polastron,"{'n': 1, ' ': 1, 'o': 1}",{},"{('y', 'u'): 1}",,,,,
nou y,Durfort-Lacapelette,,,,,,,,,,,,,,,
y,Lauzerte-bis,y,Villeneuve-lès-Bouloc,{},{},{},naou,Orincles,"{'n': 1, 'a': 1, 'o': 1}",{},"{('y', 'u'): 1}",nou,Barry,"{'n': 1, 'o': 1}",{},"{('y', 'u'): 1}"
y,Lauzerte,né li,Aussonne,"{'n': 1, 'é': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",nou,Bénac,"{'n': 1, 'o': 1}",{},"{('y', 'u'): 1}",,,,,
y,Montbarla,nou,Ossun,"{'n': 1, 'o': 1}",{},"{('y', 'u'): 1}",y,Launac,{},{},{},naou,Louey,"{'n': 1, 'a': 1, 'o': 1}",{},"{('y', 'u'): 1}"
yé,Saint-Amans-de-Pellagal,y,Caubon-Saint-Sauveur,{},{'é': 1},{},li,Terrasson-bis,{},{},"{('y', 'l'): 1, ('é', 'i'): 1}",,,,,
nou y,Sainte-Juliette,nou y,Sauveterre,{},{},{},,,,,,,,,,
nou y,Sauveterre,néou,Houeydets,{'é': 1},"{' ': 1, 'y': 1}",{},nou y,Sainte-Juliette,{},{},{},,,,,
y,Tréjouls,ne li,Montignac-Toupinerie,"{'n': 1, 'e': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",yé,Boudou,{'é': 1},{},{},,,,,
yé,Boudou,naou,Montiron,"{'n': 1, 'a': 1}",{},"{('y', 'o'): 1, ('é', 'u'): 1}",náou,Tournous-Devant,"{'n': 1, 'á': 1}",{},"{('y', 'o'): 1, ('é', 'u'): 1}",y,Tréjouls,{},{'é': 1},{}
y,Lizac,ne li,Montignac-Toupinerie,"{'n': 1, 'e': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",naou,Gayan,"{'n': 1, 'a': 1, 'o': 1}",{},"{('y', 'u'): 1}",,,,,
yi,Malause,né lé,Sauveterre,"{'n': 1, 'é': 1, ' ': 1}",{},"{('y', 'l'): 1, ('i', 'é'): 1}",nou li,Saint-Barthélemy-d'Agenais,"{'n': 1, 'o': 1, 'u': 1, ' ': 1}",{},"{('y', 'l'): 1}",y,Montesquieu,{},{'i': 1},{}
y,Montesquieu,li,Puymiclan,{'l': 1},{},"{('y', 'i'): 1}",nou,Averan,"{'n': 1, 'o': 1}",{},"{('y', 'u'): 1}",yi,Malause,{'i': 1},{},{}
yé,Saint-Paul-d'Espis,ni,Saint-Vincent-Lespinasse,{},{},"{('y', 'n'): 1, ('é', 'i'): 1}",né l y,Castelnau-sur-Gupie,"{' ': 2, 'l': 1, 'y': 1}",{},"{('y', 'n'): 1}",,,,,
ni,Saint-Vincent-Lespinasse,nou li,Clairac,"{'o': 1, 'u': 1, ' ': 1, 'l': 1}",{},{},yé,Saint-Paul-d'Espis,{},{},"{('n', 'y'): 1, ('i', 'é'): 1}",,,,,
y,Lacour,y,Saint-Amans-du-Pech,{},{},{},y,Vensac,{},{},{},y,Montaigu-de-Quercy,{},{},{}
y,Montaigu-de-Quercy,y,Lacour,{},{},{},n y,Varès,"{'n': 1, ' ': 1}",{},{},y,Roquecor,{},{},{}
