Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
fruits,Hautesvignes,fruts,Marmande-ter,{},{'i': 1},{},fruÿts,Caumont-sur-Garonne,{},{},"{('i', 'ÿ'): 1}",fruyts,Gontaud-de-Nogaret-bis,{},{},"{('i', 'y'): 1}"
fruyts,Longueville,fruÿs,Saint-Pey-de-Castets,{},{'t': 1},"{('y', 'ÿ'): 1}",fruïts,Marmande,{},{},"{('y', 'ï'): 1}",fruïts,Marmande-bis,{},{},"{('y', 'ï'): 1}"
fruïts,Marmande-bis,fruts,Fauguerolles,{},{'ï': 1},{},fruyts,Longueville,{},{},"{('ï', 'y'): 1}",fruts,Gontaud-de-Nogaret,{},{'ï': 1},{}
fruts,Marmande-ter,fruto,Bressols,{},{},"{('s', 'o'): 1}",fruits,Hautesvignes,{'i': 1},{},{},fruïts,Marmande,{'ï': 1},{},{}
fruïts,Marmande,fruyts,Longueville,{},{},"{('ï', 'y'): 1}",fruts,Saint-Colomb-de-Lauzun,{},{'ï': 1},{},fruts,Marmande-ter,{},{'ï': 1},{}
fruyts,Saint-Pardoux-du-Breuil,freuïts,Saint-Antoine,{'e': 1},{},"{('y', 'ï'): 1}",fruts,Horgues,{},{'y': 1},{},,,,,
fruyts,Saint-Pierre de Nogaret,freuits,Flaujagues,{'e': 1},{},"{('y', 'i'): 1}",fruto,Coutures,{},{'y': 1},"{('s', 'o'): 1}",fruyts,Sainte-Bazeille,{},{},{}
fruyts,Sainte-Bazeille,fruts,Lombez,{},{'y': 1},{},fruys,Juillac,{},{'t': 1},{},fruyts,Saint-Pierre de Nogaret,{},{},{}
fruïts,Taillebourg,freuïts,Saint-Laurent-Médoc,{'e': 1},{},{},fruts,Aubiac,{},{'ï': 1},{},fruÿts,Virazeil,{},{},"{('ï', 'ÿ'): 1}"
fruÿts,Virazeil,fruts,Puysserampion,{},{'ÿ': 1},{},fruïts,Taillebourg,{},{},"{('ÿ', 'ï'): 1}",frutz,Artalens-Souin,{},{'ÿ': 1},"{('s', 'z'): 1}"
fruts,Cocumont,fruts,Auvillar,{},{},{},fruts,Couthures-sur-Garonne,{},{},{},fruts,Jusix,{},{},{}
fruts,Couthures-sur-Garonne,fruts,Cocumont,{},{},{},frutz,Montpouillan,{},{},"{('s', 'z'): 1}",fruts,Lisse,{},{},{}
fruts,Gaujac,fruts,Réaup-Lisse,{},{},{},fruts,Jusix,{},{},{},frusts,Lannes,{'s': 1},{},{}
fruts,Jusix,fruts,Gaujac,{},{},{},frutzos,Mas-Grenier,"{'z': 1, 'o': 1}",{},{},fruts,Cocumont,{},{},{}
fruts,Meilhan-sur-Garonne,frutz,Montpouillan,{},{},"{('s', 'z'): 1}",fruits,Le Pin,{'i': 1},{},{},fruts,Saint-Sauveur-de-Meilhan,{},{},{}
frutz,Montpouillan,fruts,Couthures-sur-Garonne,{},{},"{('z', 's'): 1}",fruts,Meilhan-sur-Garonne,{},{},"{('z', 's'): 1}",fruyts,Gueyze,{'y': 1},{},"{('z', 's'): 1}"
fruts,Saint-Sauveur-de-Meilhan,früyts,Saint-Germain-de-Grave,{'ü': 1},{},"{('u', 'y'): 1}",fruyts,Gueyze,{'y': 1},{},{},fruts,Meilhan-sur-Garonne,{},{},{}
fruyts,Gueyze,fruts,Saint-Sauveur-de-Meilhan,{},{'y': 1},{},fruts,Mézin,{},{'y': 1},{},frutz,Montpouillan,{},{'y': 1},"{('s', 'z'): 1}"
frusts,Lannes,frutzo,Saint-Aignan,{},{},"{('s', 't'): 1, ('t', 'z'): 1, ('s', 'o'): 1}",fruts,Gaujac,{},{'s': 1},{},fruts,Lisse,{},{'s': 1},{}
fruts,Lisse,fruts,Couthures-sur-Garonne,{},{},{},fruts,Mézin,{},{},{},frusts,Lannes,{'s': 1},{},{}
fruts,Meylan,fruts,Mézin,{},{},{},fruyts,Auros-bis,{'y': 1},{},{},frutzo,Saint-Arroumex,{'z': 1},{},"{('s', 'o'): 1}"
fruts,Mézin,fruyts,Gueyze,{'y': 1},{},{},fruts,Meylan,{},{},{},fruts,Lisse,{},{},{}
fruto,Poudenas,frueyts,Saint-Macaire,"{'e': 1, 'y': 1}",{},"{('o', 's'): 1}",fruts,Andiran,{},{},"{('o', 's'): 1}",frutzo,Bourret,{'z': 1},{},{}
fruts,Réaup-Lisse,frutzo,Verdun-sur-Garonne,{'z': 1},{},"{('s', 'o'): 1}",fruts,Gaujac,{},{},{},frutz,Saint-Pé-Saint-Simon,{},{},"{('s', 'z'): 1}"
frutz,Saint-Pé-Saint-Simon,fruts,Réaup-Lisse,{},{},"{('z', 's'): 1}",frutso,Montaïn,{'s': 1},{},"{('z', 'o'): 1}",,,,,
frutz,Sainte-Maure-de-Peyriac,fruts,Andiran,{},{},"{('z', 's'): 1}",fruys,Mouliets,{},{},"{('t', 'y'): 1, ('z', 's'): 1}",frutz,Sos,{},{},{}
frutz,Sos,frutz,Sainte-Maure-de-Peyriac,{},{},{},frues,Saint-Pierre-d'Aurillac,{},{},"{('t', 'e'): 1, ('z', 's'): 1}",fruts,Villeneuve-de-Mézin,{},{},"{('z', 's'): 1}"
fruts,Villeneuve-de-Mézin,freuts,Puylausic,{'e': 1},{},{},frutos,Calignac,{'o': 1},{},{},frutz,Sos,{},{},"{('s', 'z'): 1}"
fruts,Andiran,fruto,Poudenas,{},{},"{('s', 'o'): 1}",frutz,Sainte-Maure-de-Peyriac,{},{},"{('s', 'z'): 1}",frutos,Calignac,{'o': 1},{},{}
frutos,Calignac,fruts,Villeneuve-de-Mézin,{},{'o': 1},{},frutxo,Saint-Nicolas-de-la-Grave-bis,{'x': 1},{'s': 1},{},fruts,Andiran,{},{'o': 1},{}
fruts,Fréchou,frui,Miramont-de-Guyenne,{},{'s': 1},"{('t', 'i'): 1}",frutos,Espiens,{'o': 1},{},{},,,,,
frutos,Espiens,frues,Saint-Pierre-d'Aurillac,{},{'o': 1},"{('t', 'e'): 1}",fruts,Fréchou,{},{'o': 1},{},fruts,Moncaut,{},{'o': 1},{}
fruts,Moncaut,frùtso,Merles,{'o': 1},{},"{('u', 'ù'): 1}",frutos,Espiens,{'o': 1},{},{},,,,,
fruy,Montagnac-sur-Auvignon,fruïts,Saint-Symphorien-bis,"{'ï': 1, 't': 1}",{},"{('y', 's'): 1}",fruys,Nérac-bis,{'s': 1},{},{},frutzos,Saint-Michel,"{'t': 1, 'z': 1, 'o': 1}",{},"{('y', 's'): 1}"
fruys,Nérac-bis,fruy,Montagnac-sur-Auvignon,{},{'s': 1},{},fréitou,Grayan,"{'é': 1, 'i': 1}",{},"{('u', 't'): 1, ('y', 'o'): 1, ('s', 'u'): 1}",fruts,Nérac,{},{},"{('y', 't'): 1}"
fruto,Nérac-ter,frute,Cambes,{},{},"{('o', 'e'): 1}",frutcho,Bourg-de-Visa,"{'c': 1, 'h': 1}",{},{},fruts,Nérac,{},{},"{('o', 's'): 1}"
