Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
bè,Génébrières,bé,Monclar-de-Quercy,{},{},"{('è', 'é'): 1}",pla,Bars,{'p': 1},{},"{('b', 'l'): 1, ('è', 'a'): 1}",,,,,
bé,Monclar-de-Quercy,bien,Montauban-bis,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",bien,Puygaillard-de-Quercy,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",bè,Génébrières,{},{},"{('é', 'è'): 1}"
bien,Puygaillard-de-Quercy,bé,Monclar-de-Quercy,{},"{'e': 1, 'n': 1}","{('i', 'é'): 1}",bien,Pontonx-sur-l'Adour,{},{},{},pla,Courties,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('e', 'a'): 1}"
bé,Lamothe-Capdeville,pla,Castex,{'p': 1},{},"{('b', 'l'): 1, ('é', 'a'): 1}",bien,Molières-bis,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",pla,Gazax-et-Baccarisse,{'p': 1},{},"{('b', 'l'): 1, ('é', 'a'): 1}"
bien,Montauban-bis,bé,Montauban-Est-ter,{},"{'e': 1, 'n': 1}","{('i', 'é'): 1}",bé,Monclar-de-Quercy,{},"{'e': 1, 'n': 1}","{('i', 'é'): 1}",bé,Montauban-Est-bis,{},"{'e': 1, 'n': 1}","{('i', 'é'): 1}"
bé,Montauban-Est-bis,bien,Montauban-bis,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",bien,Lacapelle-Livron,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",,,,,
bé,Montauban-Est-ter,bien,Pontonx-sur-l'Adour,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",bien,Montauban-bis,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",pla,Monclar-sur-Losse,{'p': 1},{},"{('b', 'l'): 1, ('é', 'a'): 1}"
bé,Montauban-Est,bien,Montauban-Ouest-bis,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",bién,Langoiran-bis,"{'i': 1, 'n': 1}",{},{},be,Montauban-Fau,{},{},"{('é', 'e'): 1}"
be,Montauban-Fau,bé,Montauban-Est,{},{},"{('e', 'é'): 1}",bién,Montégut,"{'i': 1, 'é': 1}",{},"{('e', 'n'): 1}",bé,Montauban-Ouest,{},{},"{('e', 'é'): 1}"
bien,Montauban-Ouest-bis,bien,Albias,{},{},{},bé,Montauban-Est,{},"{'e': 1, 'n': 1}","{('i', 'é'): 1}",bé,Montauban-Ouest,{},"{'e': 1, 'n': 1}","{('i', 'é'): 1}"
bé,Montauban-Ouest,bién,Le Frêche,"{'i': 1, 'n': 1}",{},{},bien,Montauban-Ouest-bis,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",be,Montauban-Fau,{},{},"{('é', 'e'): 1}"
bè,Montauban,pla,Préchac-sur-Adour,{'p': 1},{},"{('b', 'l'): 1, ('è', 'a'): 1}",bièn,Pujo-le-Plan,"{'i': 1, 'n': 1}",{},{},,,,,
bè,Villemade,bien,Le Causé,"{'i': 1, 'e': 1}",{},"{('è', 'n'): 1}",pla,Cannet,{'p': 1},{},"{('b', 'l'): 1, ('è', 'a'): 1}",,,,,
bien,Labastide-de-Penne,bien,Puylaroque,{},{},{},bien,Lapenche,{},{},{},pla,Jû-Belloc,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('e', 'a'): 1}"
bien,Lapenche,bién,Le Frêche,{},{},"{('e', 'é'): 1}",bé,Montalzat,{},"{'e': 1, 'n': 1}","{('i', 'é'): 1}",bien,Labastide-de-Penne,{},{},{}
bé,Montalzat,bien,Lapenche,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",bien,Perquie,"{'i': 1, 'e': 1}",{},"{('é', 'n'): 1}",pla,Cayron,{'p': 1},{},"{('b', 'l'): 1, ('é', 'a'): 1}"
