Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
reyt,La Teste-de-Buch,freyt,Omet,{'f': 1},{},{},frét,Bieujac,{'f': 1},{'y': 1},"{('e', 'é'): 1}",fréd,Le Teich,{'f': 1},{'t': 1},"{('e', 'é'): 1, ('y', 'd'): 1}"
fréd,Le Teich,frét,Mestras,{},{},"{('d', 't'): 1}",freyt,Paillet,{'e': 1},{},"{('é', 'y'): 1, ('d', 't'): 1}",reyt,La Teste-de-Buch,{},{},"{('f', 'r'): 1, ('r', 'e'): 1, ('é', 'y'): 1, ('d', 't'): 1}"
frét,Mestras,frét,Eysses,{},{},{},fréd,Le Teich,{},{},"{('t', 'd'): 1}",fréd,Bommes,{},{},"{('t', 'd'): 1}"
frét,Bieujac,reyt,La Teste-de-Buch,{},{},"{('f', 'r'): 1, ('r', 'e'): 1, ('é', 'y'): 1}",frét,Giscos,{},{},{},fred,Castets-en-Dorthe,{},{},"{('é', 'e'): 1, ('t', 'd'): 1}"
fréd,Bommes,fred,Castets-en-Dorthe,{},{},"{('é', 'e'): 1}",freyt,Lignan-de-Bordeaux,{'e': 1},{},"{('é', 'y'): 1, ('d', 't'): 1}",frét,Mestras,{},{},"{('d', 't'): 1}"
fred,Castets-en-Dorthe,rét,Saint-Maurice-sur-Adour,{},{'f': 1},"{('e', 'é'): 1, ('d', 't'): 1}",fréd,Bommes,{},{},"{('e', 'é'): 1}",frét,Bieujac,{},{},"{('e', 'é'): 1, ('d', 't'): 1}"
fred,Fargues,freut,Langon-bis,{'u': 1},{},"{('d', 't'): 1}",héérét,Saint-Pé-de-Bigorre,"{'h': 1, 'é': 1}",{},"{('f', 'é'): 1, ('e', 'é'): 1, ('d', 't'): 1}",,,,,
freut,Langon-bis,fred,Fargues,{},{'t': 1},"{('u', 'd'): 1}",fré,Rampieux,{},"{'u': 1, 't': 1}","{('e', 'é'): 1}",réd,Fargues,{},"{'f': 1, 't': 1}","{('e', 'é'): 1, ('u', 'd'): 1}"
fréd,Langon,fret,Captieux,{},{},"{('é', 'e'): 1, ('d', 't'): 1}",rét,Larrivière-Saint-Savin,{},{'f': 1},"{('d', 't'): 1}",fréit,Budos,{'i': 1},{},"{('d', 't'): 1}"
frét,Léogeats,frét,Saint-Pierre-de-Mons,{},{},{},fret,Captieux,{},{},"{('é', 'e'): 1}",frét,Mazères,{},{},{}
frét,Mazères,freyt,Sainte-Croix-du-Mont,{'e': 1},{},"{('é', 'y'): 1}",frét,Roaillan,{},{},{},frét,Léogeats,{},{},{}
frét,Roaillan,frét,Mazères,{},{},{},frét,Grisolles,{},{},{},reut,Sarraziet,{},{},"{('f', 'r'): 1, ('r', 'e'): 1, ('é', 'u'): 1}"
frét,Saint-Pardon-de-Conques,frét,Giscos,{},{},{},ret,Capbreton,{},{'f': 1},"{('é', 'e'): 1}",freyt,Sauternes,{'e': 1},{},"{('é', 'y'): 1}"
frét,Saint-Pierre-de-Mons,reut,Labenne,{},{},"{('f', 'r'): 1, ('r', 'e'): 1, ('é', 'u'): 1}",frét,Léogeats,{},{},{},freyt,Sauternes,{'e': 1},{},"{('é', 'y'): 1}"
freyt,Sauternes,reut,Saint-Sever,{},{'f': 1},"{('y', 'u'): 1}",frét,Saint-Pardon-de-Conques,{},{'y': 1},"{('e', 'é'): 1}",frét,Saint-Pierre-de-Mons,{},{'y': 1},"{('e', 'é'): 1}"
frit,Toulenne,réd,Fichous-Riumayou,{},{'f': 1},"{('i', 'é'): 1, ('t', 'd'): 1}",freyt,Saint-Michel-de-Castelnau,{'e': 1},{},"{('i', 'y'): 1}",reut,Soustons,{},{},"{('f', 'r'): 1, ('r', 'e'): 1, ('i', 'u'): 1}"
