Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
gognous,Andernos-les-Bains,gagnous,Audenge-bis,{},{},"{('o', 'a'): 1}",,,,,,,,,,
gogniou,Arès,,,,,,,,,,,,,,,
gagnous,Audenge-bis,gognous,Andernos-les-Bains,{},{},"{('a', 'o'): 1}",,,,,,,,,,
gognous,Audenge,,,,,,,,,,,,,,,
gognoû,Biganos,,,,,,,,,,,,,,,
gognou,Lacanau-de-Mios,,,,,,,,,,,,,,,
gognou,Lanton,,,,,,,,,,,,,,,
gagnous,Lège,,,,,,,,,,,,,,,
