Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
arrén,Ségoufielle-bis,rén,Pujaudran,{},"{'a': 1, 'r': 1}",{},ré,Bressols,{},"{'a': 1, 'r': 1, 'n': 1}",{},,,,,
arrén,Ségoufielle,arré ,Montpézat,{},{},"{('n', ' '): 1}",arré,Espaon,{},{'n': 1},{},arré͟nn,Garravet,"{'͟': 1, 'n': 1}",{},{}
arré,Espaon,ré,Lafitte,{},"{'a': 1, 'r': 1}",{},arén,Gaujac,{},{},"{('r', 'é'): 1, ('é', 'n'): 1}",arrén,Ségoufielle,{'n': 1},{},{}
arré͟nn,Garravet,aré ,Meilhan,{},"{'r': 1, 'n': 2}","{('͟', ' '): 1}",aré ,Salles-Adour,{},"{'r': 1, 'n': 2}","{('͟', ' '): 1}",arrén,Ségoufielle,{},"{'͟': 1, 'n': 1}",{}
arén,Gaujac,arré,Espaon,{'r': 1},{'n': 1},{},ré,Tresses-bis,{},"{'a': 1, 'n': 1}",{},réen,Laymont,{'e': 1},{'a': 1},{}
réen,Laymont,arén,Gaujac,{'a': 1},{'e': 1},{},ré,Sainte-Eulalie,{},"{'e': 1, 'n': 1}",{},arés ,Lombez,{'a': 1},{},"{('e', 's'): 1, ('n', ' '): 1}"
arés ,Lombez,réen,Laymont,{},{'a': 1},"{('s', 'e'): 1, (' ', 'n'): 1}",ré,Sainte-Bazeille,{},"{'a': 1, 's': 1, ' ': 1}",{},aré ,Meilhan,{},{'s': 1},{}
aré ,Meilhan,rés,Caumont-bis,{},{'a': 1},"{(' ', 's'): 1}",arré͟nn,Garravet,"{'r': 1, '͟': 1, 'n': 1}",{},"{(' ', 'n'): 1}",arés ,Lombez,{'s': 1},{},{}
arré ,Montadet,rés,Fajolles,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Montamat,{},{},{},arré ,Montégut-Savès,{},{},{}
arré ,Montamat,arré ,Montadet,{},{},{},ré,Labourgade,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Pellefigue,{},{},{}
arré ,Montégut-Savès,arré ,Montpézat,{},{},{},arré ,Odos,{},{},{},arré ,Montadet,{},{},{}
arré ,Montpézat,arré ,Pellefigue,{},{},{},arrén,Ségoufielle,{},{},"{(' ', 'n'): 1}",arré ,Montégut-Savès,{},{},{}
arré ,Pellefigue,ré,Lafitte,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Montpézat,{},{},{},arré ,Montamat,{},{},{}
arré ,Puylausic,arré ,Sabaillan,{},{},{},arré,Villeneuve-de-Mézin,{},{' ': 1},{},,,,,
arré ,Sabaillan,rés,Saint-Nicolas-de-la-Grave,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Puylausic,{},{},{},,,,,
arré ,Saint-Élix-d'Astarac,ré,Le Temple,{},"{'a': 1, 'r': 1, ' ': 1}",{},,,,,,,,,,
arré ,Saint-Lizier-du-Planté,rés,Brassac,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",aré ,Saint-Soulan-bis,{},{'r': 1},{},arre ,Saint-Loube,{},{},"{('é', 'e'): 1}"
arre ,Saint-Loube,arré ,Saint-Soulan,{},{},"{('e', 'é'): 1}",rés,Fouroux,{},"{'a': 1, ' ': 1}","{('r', 'é'): 1, ('e', 's'): 1}",arré ,Saint-Lizier-du-Planté,{},{},"{('e', 'é'): 1}"
aré ,Saint-Soulan-bis,arré ,Saint-Lizier-du-Planté,{'r': 1},{},{},rés,Saint-Michel,{},{'a': 1},"{(' ', 's'): 1}",arré ,Saint-Soulan,{'r': 1},{},{}
arré ,Saint-Soulan,rés,Sistels,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arre ,Saint-Loube,{},{},"{('é', 'e'): 1}",aré ,Saint-Soulan-bis,{},{'r': 1},{}
arré ,Sauveterre,re,Malause,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'e'): 1}",arré ,Seysses-Savès,{},{},{},,,,,
arré ,Sauvimont,rés,Touffailles,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",à rés,Simorre,{},{},"{('a', 'à'): 1, ('r', ' '): 1, (' ', 's'): 1}",arrés ,Tournan,{'s': 1},{},{}
à rés,Simorre,arré ,Sauvimont,{},{},"{('à', 'a'): 1, (' ', 'r'): 1, ('s', ' '): 1}",arrés ,Labastide-Savès,{' ': 1},{},"{('à', 'a'): 1, (' ', 'r'): 1}",arré ,Villefranche,{},{},"{('à', 'a'): 1, (' ', 'r'): 1, ('s', ' '): 1}"
arrés ,Tournan,arré ,Villefranche,{},{'s': 1},{},rés,Bouloc-en-Quercy,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Sauvimont,{},{'s': 1},{}
arré ,Villefranche,arrés ,Tournan,{'s': 1},{},{},à rés,Simorre,{},{},"{('a', 'à'): 1, ('r', ' '): 1, (' ', 's'): 1}",,,,,
arré ,Bézéril,arré ,Cazaux-Savès,{},{},{},arrés,Tonneins,{},{},"{(' ', 's'): 1}",,,,,
arré ,Cazaux-Savès,res,Seyches,{},"{'a': 1, ' ': 1}","{('r', 'e'): 1, ('é', 's'): 1}",arré ,Bézéril,{},{},{},arrés ,Labastide-Savès,{'s': 1},{},{}
arrés ,Labastide-Savès,à rés,Simorre,{},{' ': 1},"{('a', 'à'): 1, ('r', ' '): 1}",arré ,Cazaux-Savès,{},{'s': 1},{},,,,,
arré ,Lahas,rés,Calonges,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arréd ,Montiron,{'d': 1},{},{},,,,,
arré ,Monblanc,arré ,Labassère,{},{},{},arréd ,Montiron,{'d': 1},{},{},,,,,
arréd ,Montiron,arré ,Lahas,{},{'d': 1},{},rés,Boudou,{},"{'a': 1, 'r': 1, ' ': 1}","{('d', 's'): 1}",arré ,Monblanc,{},{'d': 1},{}
ré ,Nizas,arré ,Noilhan,"{'a': 1, 'r': 1}",{},{},arré ,Pébées,"{'a': 1, 'r': 1}",{},{},,,,,
arré ,Noilhan,ré ,Nizas,{},"{'a': 1, 'r': 1}",{},,,,,,,,,,
arré ,Pébées,ret,Allas-les-Mines,{},"{'a': 1, ' ': 1}","{('r', 'e'): 1, ('é', 't'): 1}",ré ,Nizas,{},"{'a': 1, 'r': 1}",{},,,,,
arre ,Polastron,rés,Cazes-Mondenard,{},"{'a': 1, ' ': 1}","{('r', 'é'): 1, ('e', 's'): 1}",,,,,,,,,,
arré ,Pompiac,arré ,Mérilheu,{},{},{},,,,,,,,,,
arré ,Saint-André,arré ,Samatan,{},{},{},ré,Caubon-Saint-Sauveur,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Savignac-Mona,{},{},{}
arré ,Samatan,arré ,Saint-André,{},{},{},,,,,,,,,,
arré ,Savignac-Mona,arré ,Saint-André,{},{},{},arré ,Seysses-Savès,{},{},{},,,,,
arré ,Seysses-Savès,arré ,Sauveterre,{},{},{},arrés ,Averan,{'s': 1},{},{},arré ,Savignac-Mona,{},{},{}
arrés ,Averan,ré,Montesquieu,{},"{'a': 1, 'r': 1, 's': 1, ' ': 1}",{},arré ,Seysses-Savès,{},{'s': 1},{},,,,,
arré ,Azereix,ré,Lachapelle,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Montgaillard,{},{},{},,,,,
arré ,Barry,rés,Lauzerte-bis,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Bénac,{},{},{},,,,,
arré ,Bénac,rés,Lauzerte,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Barry,{},{},{},,,,,
arré ,Escaunets,arré ,Hibarette,{},{},{},ré,Soulac-sur-Mer,{},"{'a': 1, 'r': 1, ' ': 1}",{},arrè ,Gardères,{},{},"{('é', 'è'): 1}"
arrè ,Gardères,arré ,Escaunets,{},{},"{('è', 'é'): 1}",aré ,Séron,{},{'è': 1},"{('r', 'é'): 1}",arré ,Louey,{},{},"{('è', 'é'): 1}"
arré ,Hibarette,arré,Saint-Vivien-de-Médoc,{},{' ': 1},{},arré ,Escaunets,{},{},{},arré ,Lanne,{},{},{}
arré ,Lanne,arré ,Layrisse,{},{},{},arré,Jau-Dignac-et-Loirac,{},{' ': 1},{},arré ,Hibarette,{},{},{}
arré ,Layrisse,arré,Saint-Jean-de-Lier,{},{' ': 1},{},arré ,Lanne,{},{},{},arré ,Louey,{},{},{}
arré ,Louey,ré,Montbarla,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Layrisse,{},{},{},arrè ,Gardères,{},{},"{('é', 'è'): 1}"
arré ,Luquet,arré ,Orincles,{},{},{},arré ,Galez,{},{},{},,,,,
arré ,Orincles,rés,Lauzerte-bis,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Ossun,{},{},{},arré ,Luquet,{},{},{}
arré ,Ossun,arré ,Orincles,{},{},{},ré,Montbarla,{},"{'a': 1, 'r': 1, ' ': 1}",{},aré ,Séron,{},{'r': 1},{}
aré ,Séron,arrè ,Gardères,{'r': 1},{},"{('é', 'è'): 1}",arré ,Galez,{'r': 1},{},{},arré ,Ossun,{'r': 1},{},{}
arré ,Galez,aré ,Séron,{},{'r': 1},{},arré ,Montastruc,{},{},{},arré ,Luquet,{},{},{}
arrès ,Houeydets,rés,Sauveterre,{},"{'a': 1, 'è': 1, ' ': 1}","{('r', 'é'): 1}",arré ,Montastruc,{},{'s': 1},"{('è', 'é'): 1}",,,,,
arré ,Libaros,arré ,Montastruc,{},{},{},rés,Mauvezin-sur-Gupie,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",,,,,
arré ,Montastruc,arré ,Galez,{},{},{},arré ,Libaros,{},{},{},arrès ,Houeydets,{'è': 1},{},"{('é', 's'): 1}"
arré ,Sentous,ré,Talais,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Bordères-sur-l'Échez,{},{},{},arré ,Tournous-Devant,{},{},{}
arré ,Tournous-Devant,rés,Boudou,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Sentous,{},{},{},,,,,
arré ,Aureilhan,ré,Talais,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Bordères-sur-l'Échez,{},{},{},,,,,
arré ,Aurensan,rè,Champcevinel,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",arré ,Bazet,{},{},{},,,,,
arré ,Bazet,arré ,Aurensan,{},{},{},arré ,Loucrup,{},{},{},,,,,
arré ,Bordères-sur-l'Échez,arré ,Sentous,{},{},{},arré ,Aureilhan,{},{},{},,,,,
arré ,Bours,arré ,Chis,{},{},{},arré ,Gayan,{},{},{},,,,,
arré ,Chis,rè,Sainte-Eulalie-d'Ans,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",arré ,Bours,{},{},{},arré ,Ibos,{},{},{}
arré ,Gayan,rés,Lizac,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Ibos,{},{},{},arré ,Bours,{},{},{}
arré ,Ibos,arré ,Gayan,{},{},{},arré ,Chis,{},{},{},,,,,
arré ,Lagarde,arré ,Orleix,{},{},{},rés,Saint-Martin-Petit,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",,,,,
arré ,Orleix,ré,Caplong,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Lagarde,{},{},{},arré ,Oroix,{},{},{}
arré ,Oroix,arrés,Varès,{},{},"{(' ', 's'): 1}",arré ,Orleix,{},{},{},ré ,Oursbelille,{},"{'a': 1, 'r': 1}",{}
ré ,Oursbelille,arré ,Barbazan-Debat,"{'a': 1, 'r': 1}",{},{},arré ,Oroix,"{'a': 1, 'r': 1}",{},{},,,,,
arré ,Sarniguet,,,,,,,,,,,,,,,
arés ,Tarasteix,ærré ,Angos,{'r': 1},{'s': 1},"{('a', 'æ'): 1}",,,,,,,,,,
arré ,Tarbes,arré ,Arcizac-Adour,{},{},{},ré,Roquecor,{},"{'a': 1, 'r': 1, ' ': 1}",{},,,,,
